UNIX time;Local time;spectralChannel1 min;spectralChannel1 avg;spectralChannel1 max;spectralChannel2 min;spectralChannel2 avg;spectralChannel2 max;spectralChannel3 min;spectralChannel3 avg;spectralChannel3 max;spectralChannel4 min;spectralChannel4 avg;spectralChannel4 max;spectralChannel5 min;spectralChannel5 avg;spectralChannel5 max;spectralChannel6 min;spectralChannel6 avg;spectralChannel6 max;spectralChannel7 min;spectralChannel7 avg;spectralChannel7 max;spectralChannel8 min;spectralChannel8 avg;spectralChannel8 max;spectralChannel9 min;spectralChannel9 avg;spectralChannel9 max;spectralChannel10 min;spectralChannel10 avg;spectralChannel10 max;spectralChannel11 min;spectralChannel11 avg;spectralChannel11 max;spectralChannel12 min;spectralChannel12 avg;spectralChannel12 max;spectralChannel13 min;spectralChannel13 avg;spectralChannel13 max
1754573525;2025-08-07T16:32:05.000;40.259425158641285;40.259425158641285;40.259425158641285;41.661380597014926;41.661380597014926;41.661380597014926;76.05721435477449;76.05721435477449;76.05721435477449;65.87310515124494;65.87310515124494;65.87310515124494;76.41886172384605;76.41886172384605;76.41886172384605;96.152489976393;96.152489976393;96.152489976393;27.199232627540145;27.199232627540145;27.199232627540145;76.48746171516079;76.48746171516079;76.48746171516079;63.38323544433094;63.38323544433094;63.38323544433094;88.67612082670907;88.67612082670907;88.67612082670907;97.49393638170974;97.49393638170974;97.49393638170974;38.82866471215354;38.82866471215354;38.82866471215354;173.8159338358459;173.8159338358459;173.8159338358459
1754573585;2025-08-07T16:33:05.000;39.65192235908921;39.71631205673759;40.259425158641285;40.446828358208954;40.58488805970149;41.661380597014926;73.8604333731445;74.06796337371325;76.05721435477449;63.585568283147;63.97743329446463;65.87310515124494;73.82462779465219;74.20803664791117;76.41886172384605;92.4456476936336;93.08116311312624;96.152489976393;26.249253943441808;26.450191843114965;27.199232627540145;73.1675918836141;73.85135911179174;76.48746171516079;60.22408069458631;61.086887129724204;63.38323544433094;83.1562480127186;85.2349761526232;88.67612082670907;89.30790258449304;92.76704771371769;97.49393638170974;34.33236940298508;36.57098880597013;38.82866471215354;164.48572550251257;167.27762248743718;173.8159338358459
1754573645;2025-08-07T16:34:05.000;39.69204927211646;39.861888764464354;40.138111235535646;40.52798507462686;40.780783582089555;41.17537313432836;73.99203776374908;74.4931467895126;75.31010635272706;63.97345496947665;64.42897318060224;65.22563275944853;74.17118956331225;74.8433998904546;75.9866553801723;93.09307902724173;93.99868850001874;95.59244201296511;26.465112974278814;26.713798493676283;27.15645871820378;73.80300057427259;74.71506508422665;76.14557810107198;61.138598059244124;61.929583758937696;63.29992339121553;85.45271860095389;86.41220985691575;88.01373608903022;93.32604373757455;93.8861829025845;94.91386679920477;36.911407249466976;37.09140458422175;37.467857142857156;167.58282035175878;169.01946189279732;171.51235343383584
1754573705;2025-08-07T16:35:05.000;40.138111235535646;40.389137737961924;40.583240014930944;41.17537313432836;41.48320895522388;41.742537313432834;75.31010635272706;76.09669567195586;76.67170562475117;65.22563275944853;65.95068248851088;66.4778105494204;75.9866553801723;77.02235721754718;77.80212119703232;95.59244201296511;97.17427961179601;98.30728444561022;27.15645871820378;27.57126616455876;27.890578371465114;76.14557810107198;77.59970807810107;78.68383901225116;63.29992339121553;64.65589887640449;65.62691521961185;88.01373608903022;89.44432432432433;90.3987281399046;94.91386679920477;95.40427435387673;95.70720675944334;37.430263859275044;37.56175373134329;37.67072228144988;171.51235343383584;173.65493090452262;175.0951109715243
1754573765;2025-08-07T16:36:05.000;40.259425158641285;40.42366554684584;40.66442702500933;41.4589552238806;41.615671641791046;41.82369402985075;76.27689245293749;76.6069157709151;76.89138372291417;66.04616228822279;66.34851498731051;66.6936346800192;77.36891898620723;77.77423691679529;78.06104665637605;97.66084610484505;98.22387304680181;98.65185296211638;27.630950689214156;27.811993747335514;27.97712093221543;78.0979134762634;78.61073889739663;78.92788093415008;65.33675944841676;65.77917517875383;65.91802860061287;89.64782193958665;90.25424483306837;90.57577106518283;94.66580516898608;95.20651093439363;95.60889662027833;37.36997601279319;37.54702825159913;37.64075159914714;174.26355737018426;175.14818886097154;175.46665619765494
1754573825;2025-08-07T16:37:05.000;20.007465472191118;37.207913400522585;40.34061216871967;20.60820895522388;38.2714552238806;41.54011194029851;37.874731274526525;70.41644770516977;76.45202752658818;32.763495438644625;60.930036353659375;66.1326908567117;38.381715879101726;71.35686899367624;77.45555942837225;48.35577247348897;89.97210252182711;97.66084610484505;13.685661503481596;25.48529202785278;27.630950689214156;38.60923143185299;71.91701761102604;78.0979134762634;32.25229826353422;60.12831971399387;65.33675944841676;44.33806041335453;82.62715421303656;89.64782193958665;47.03454274353877;87.52002982107356;94.76525844930417;18.594816098081026;34.57369402985074;37.430263859275044;86.42761201842546;160.77115787269682;174.26355737018426
1754573885;2025-08-07T16:38:05.000;19.927211646136616;19.99906681597611;20.088652482269506;20.486007462686565;20.553171641791046;20.64832089552239;37.65505317636353;37.77855883523858;37.96280498208497;32.54767130804582;32.66602647643872;32.80725701351258;38.078972265099836;38.21142259622566;38.381715879101726;47.924813579645516;48.12341214823697;48.35577247348897;13.556345033394912;13.639903367912462;13.729430154895551;38.218989280245026;38.418046516079635;38.60923143185299;31.877872829417775;32.0713100102145;32.25229826353422;43.851701112877585;44.15389507154213;44.38181240063593;46.63787276341949;46.94080516898609;47.13399602385686;18.429371002132186;18.549253731343285;18.609714818763322;85.65975188442212;86.08437500000001;86.45326633165828
1754573945;2025-08-07T16:39:05.000;19.927211646136616;19.993467711832775;20.048525569242255;20.486007462686565;20.52332089552239;20.567164179104477;37.566979468805094;37.68137405448444;37.786657566968096;32.4611427395569;32.54866588929282;32.63419987653474;37.90668724792113;38.0142409002639;38.122790419758005;47.623936748229475;47.80168246711882;47.96850526473564;13.513571124058549;13.550376580929374;13.599118942731277;37.9749473583461;38.10990141653905;38.218989280245026;31.62889427987743;31.784027068437183;31.877872829417775;43.543402225755166;43.738759936407;43.851701112877585;46.29035785288271;46.51669980119284;46.68817097415507;18.331489872068232;18.398707356076756;18.45189232409382;85.21212835008376;85.48105632328308;85.68540619765494
1754574005;2025-08-07T16:40:05.000;19.88615154908548;19.94494214259052;20.007465472191118;20.40578358208955;20.46082089552239;20.527052238805968;37.47890576124666;37.5578683956094;37.65505317636353;32.33184717744702;32.43329446464092;32.50490431442486;37.7334063635911;37.84892695314445;37.94950953542797;47.408457301307756;47.578259077453446;47.75302581781392;13.427028563308227;13.483728861730851;13.556345033394912;37.779263973966316;37.924339586523736;38.07278905053599;31.462270173646576;31.625063840653727;31.7533835546476;43.322607313195554;43.532209856915735;43.71942766295708;46.042296222664014;46.322365805168985;46.48926441351889;18.24140458422174;18.331143390191897;18.391777718550102;84.8405831239531;85.11835741206029;85.36516959798996
1754574065;2025-08-07T16:41:05.000;19.927211646136616;19.97573721537887;20.007465472191118;20.40578358208955;20.474813432835823;20.527052238805968;37.435375078200536;37.55078200534608;37.61051015185122;32.33184717744702;32.389532889772966;32.4611427395569;37.64676592142608;37.76228651097943;37.862869093262965;47.235676546633194;47.407464308464796;47.623936748229475;13.383259911894275;13.436975984084127;13.513571124058549;37.584705206738136;37.74215160796325;37.92546420367535;31.296603677221658;31.442160367722167;31.62889427987743;42.9685214626391;43.199491255961846;43.543402225755166;45.54617296222664;45.77937375745527;46.29035785288271;18.030743603411523;18.121002132196168;18.31659115138592;84.39295958961475;84.64065640703518;85.0838567839196
