UNIX time;Local time;genericSensor1
1618142215.287;2021-04-11T14:56:55.287;-0.742
1618142216.287;2021-04-11T14:56:56.287;-0.742
1618142217.287;2021-04-11T14:56:57.287;-0.742
1618142218.287;2021-04-11T14:56:58.287;-0.742
1618142219.287;2021-04-11T14:56:59.287;-0.742
1618142220.287;2021-04-11T14:57:00.287;-0.742
1618142221.287;2021-04-11T14:57:01.287;-0.742
1618142222.287;2021-04-11T14:57:02.287;-0.742
1618142223.287;2021-04-11T14:57:03.287;-0.742
1618142224.287;2021-04-11T14:57:04.287;-0.742
1618142225.287;2021-04-11T14:57:05.287;-0.742
1618142226.287;2021-04-11T14:57:06.287;-0.742
1618142227.287;2021-04-11T14:57:07.287;-0.742
1618142228.287;2021-04-11T14:57:08.287;-0.742
1618142229.287;2021-04-11T14:57:09.287;-0.742
1618142230.287;2021-04-11T14:57:10.287;-0.742
1618142231.287;2021-04-11T14:57:11.287;-0.82
1618142232.287;2021-04-11T14:57:12.287;-0.742
1618142233.287;2021-04-11T14:57:13.287;-0.742
1618142234.287;2021-04-11T14:57:14.287;-0.742
1618142235.287;2021-04-11T14:57:15.287;-0.742
1618142236.287;2021-04-11T14:57:16.287;-0.742
1618142237.287;2021-04-11T14:57:17.287;-0.742
1618142238.287;2021-04-11T14:57:18.287;-0.742
1618142239.287;2021-04-11T14:57:19.287;-0.742
1618142240.287;2021-04-11T14:57:20.287;-0.742
1618142241.287;2021-04-11T14:57:21.287;-0.742
1618142242.287;2021-04-11T14:57:22.287;-0.742
1618142243.287;2021-04-11T14:57:23.287;-0.742
1618142244.287;2021-04-11T14:57:24.287;-0.742
1618142245.287;2021-04-11T14:57:25.287;-0.742
1618142246.287;2021-04-11T14:57:26.287;-0.742
1618142247.287;2021-04-11T14:57:27.287;-0.742
1618142248.287;2021-04-11T14:57:28.287;-0.742
1618142249.287;2021-04-11T14:57:29.287;-0.742
1618142250.287;2021-04-11T14:57:30.287;-0.742
1618142251.287;2021-04-11T14:57:31.287;-0.742
1618142252.287;2021-04-11T14:57:32.287;-0.742
1618142253.287;2021-04-11T14:57:33.287;-0.742
1618142254.287;2021-04-11T14:57:34.287;-0.742
1618142255.287;2021-04-11T14:57:35.287;-0.742
1618142256.287;2021-04-11T14:57:36.287;-0.742
1618142257.287;2021-04-11T14:57:37.287;-0.742
1618142258.287;2021-04-11T14:57:38.287;-0.664
1618142259.287;2021-04-11T14:57:39.287;-0.742
1618142260.287;2021-04-11T14:57:40.287;-0.742
1618142261.287;2021-04-11T14:57:41.287;-0.742
1618142262.287;2021-04-11T14:57:42.287;-0.742
1618142263.287;2021-04-11T14:57:43.287;-0.742
1618142264.287;2021-04-11T14:57:44.287;-0.742
1618142265.287;2021-04-11T14:57:45.287;-0.742
1618142266.287;2021-04-11T14:57:46.287;-0.742
1618142267.287;2021-04-11T14:57:47.287;-0.742
1618142268.287;2021-04-11T14:57:48.287;-0.742
1618142269.287;2021-04-11T14:57:49.287;-0.742
1618142270.287;2021-04-11T14:57:50.287;-0.742
1618142271.287;2021-04-11T14:57:51.287;-0.742
1618142272.287;2021-04-11T14:57:52.287;-0.742
1618142273.287;2021-04-11T14:57:53.287;-0.742
1618142274.287;2021-04-11T14:57:54.287;-0.742
1618142275.287;2021-04-11T14:57:55.287;-0.742
1618142276.287;2021-04-11T14:57:56.287;-0.742
1618142277.287;2021-04-11T14:57:57.287;-0.742
1618142278.287;2021-04-11T14:57:58.287;-0.742
1618142279.287;2021-04-11T14:57:59.287;-0.742
1618142280.287;2021-04-11T14:58:00.287;-0.742
1618142281.287;2021-04-11T14:58:01.287;-0.82
1618142282.287;2021-04-11T14:58:02.287;-0.742
1618142283.287;2021-04-11T14:58:03.287;-0.742
1618142284.287;2021-04-11T14:58:04.287;-0.742
1618142285.287;2021-04-11T14:58:05.287;-0.742
1618142286.287;2021-04-11T14:58:06.287;-0.742
1618142287.287;2021-04-11T14:58:07.287;-0.742
1618142288.287;2021-04-11T14:58:08.287;-0.742
1618142289.287;2021-04-11T14:58:09.287;-0.742
1618142290.287;2021-04-11T14:58:10.287;-0.742
1618142291.287;2021-04-11T14:58:11.287;-0.742
1618142292.287;2021-04-11T14:58:12.287;-0.742
1618142293.287;2021-04-11T14:58:13.287;-0.742
1618142294.287;2021-04-11T14:58:14.287;-0.742
1618142295.287;2021-04-11T14:58:15.287;-0.742
1618142296.287;2021-04-11T14:58:16.287;-0.742
1618142297.287;2021-04-11T14:58:17.287;-0.742
1618142298.287;2021-04-11T14:58:18.287;-0.742
1618142299.287;2021-04-11T14:58:19.287;-0.742
1618142300.287;2021-04-11T14:58:20.287;-0.742
1618142301.287;2021-04-11T14:58:21.287;-0.742
1618142302.287;2021-04-11T14:58:22.287;-0.742
1618142303.287;2021-04-11T14:58:23.287;-0.742
1618142304.287;2021-04-11T14:58:24.287;-0.742
1618142305.287;2021-04-11T14:58:25.287;-0.742
1618142306.287;2021-04-11T14:58:26.287;-0.742
1618142307.287;2021-04-11T14:58:27.287;-0.742
1618142308.287;2021-04-11T14:58:28.287;-0.742
1618142309.287;2021-04-11T14:58:29.287;-0.742
1618142310.287;2021-04-11T14:58:30.287;-0.742
1618142311.287;2021-04-11T14:58:31.287;-0.742
1618142312.287;2021-04-11T14:58:32.287;-0.742
1618142313.287;2021-04-11T14:58:33.287;-0.742
1618142314.287;2021-04-11T14:58:34.287;-0.742
1618142315.287;2021-04-11T14:58:35.287;-0.742
1618142316.287;2021-04-11T14:58:36.287;-0.742
1618142317.287;2021-04-11T14:58:37.287;-0.742
1618142318.287;2021-04-11T14:58:38.287;-0.742
1618142319.287;2021-04-11T14:58:39.287;-0.742
1618142320.287;2021-04-11T14:58:40.287;-0.742
1618142321.287;2021-04-11T14:58:41.287;-0.742
1618142322.287;2021-04-11T14:58:42.287;-0.742
1618142323.287;2021-04-11T14:58:43.287;-0.742
1618142324.287;2021-04-11T14:58:44.287;-0.742
1618142325.287;2021-04-11T14:58:45.287;-0.742
1618142326.287;2021-04-11T14:58:46.287;-0.742
1618142327.287;2021-04-11T14:58:47.287;-0.742
1618142328.287;2021-04-11T14:58:48.287;-0.742
1618142329.287;2021-04-11T14:58:49.287;-0.742
1618142330.287;2021-04-11T14:58:50.287;-0.742
1618142331.287;2021-04-11T14:58:51.287;-0.742
1618142332.287;2021-04-11T14:58:52.287;-0.742
1618142333.287;2021-04-11T14:58:53.287;-0.742
1618142334.287;2021-04-11T14:58:54.287;-0.742
1618142335.287;2021-04-11T14:58:55.287;-0.742
1618142336.287;2021-04-11T14:58:56.287;-0.742
1618142337.287;2021-04-11T14:58:57.287;-0.742
1618142338.287;2021-04-11T14:58:58.287;-0.742
1618142339.287;2021-04-11T14:58:59.287;-0.742
1618142340.287;2021-04-11T14:59:00.287;-0.742
1618142341.287;2021-04-11T14:59:01.287;-0.742
1618142342.287;2021-04-11T14:59:02.287;-0.742
1618142343.287;2021-04-11T14:59:03.287;-0.742
1618142344.287;2021-04-11T14:59:04.287;-0.742
1618142345.287;2021-04-11T14:59:05.287;-0.742
1618142346.287;2021-04-11T14:59:06.287;-0.742
1618142347.287;2021-04-11T14:59:07.287;-0.664
1618142348.287;2021-04-11T14:59:08.287;-0.742
1618142349.287;2021-04-11T14:59:09.287;-0.742
1618142350.287;2021-04-11T14:59:10.287;-0.742
1618142351.287;2021-04-11T14:59:11.287;-0.742
1618142352.287;2021-04-11T14:59:12.287;-0.742
1618142353.287;2021-04-11T14:59:13.287;-0.742
1618142354.287;2021-04-11T14:59:14.287;-0.742
1618142355.287;2021-04-11T14:59:15.287;-0.742
1618142356.287;2021-04-11T14:59:16.287;-0.742
1618142357.287;2021-04-11T14:59:17.287;-0.742
1618142358.287;2021-04-11T14:59:18.287;-0.742
1618142359.287;2021-04-11T14:59:19.287;-0.742
1618142360.287;2021-04-11T14:59:20.287;-0.82
1618142361.287;2021-04-11T14:59:21.287;-0.742
1618142362.287;2021-04-11T14:59:22.287;-0.742
1618142363.287;2021-04-11T14:59:23.287;-0.82
1618142364.287;2021-04-11T14:59:24.287;-0.742
1618142365.287;2021-04-11T14:59:25.287;-0.742
1618142366.287;2021-04-11T14:59:26.287;-0.742
1618142367.287;2021-04-11T14:59:27.287;-0.742
1618142368.287;2021-04-11T14:59:28.287;-0.742
1618142369.287;2021-04-11T14:59:29.287;-0.742
1618142370.287;2021-04-11T14:59:30.287;-0.742
1618142371.287;2021-04-11T14:59:31.287;-0.742
1618142372.287;2021-04-11T14:59:32.287;-0.742
1618142373.287;2021-04-11T14:59:33.287;-0.742
1618142374.287;2021-04-11T14:59:34.287;-0.742
1618142375.287;2021-04-11T14:59:35.287;-0.742
1618142376.287;2021-04-11T14:59:36.287;-0.742
1618142377.287;2021-04-11T14:59:37.287;-0.742
1618142378.287;2021-04-11T14:59:38.287;-0.742
1618142379.287;2021-04-11T14:59:39.287;-0.742
1618142380.287;2021-04-11T14:59:40.287;-0.742
1618142381.287;2021-04-11T14:59:41.287;-0.742
1618142382.287;2021-04-11T14:59:42.287;-0.742
1618142383.287;2021-04-11T14:59:43.287;-0.742
1618142384.287;2021-04-11T14:59:44.287;-0.82
1618142385.287;2021-04-11T14:59:45.287;-0.82
1618142386.287;2021-04-11T14:59:46.287;-0.742
1618142387.287;2021-04-11T14:59:47.287;-0.742
1618142388.287;2021-04-11T14:59:48.287;-0.742
1618142389.287;2021-04-11T14:59:49.287;-0.742
1618142390.287;2021-04-11T14:59:50.287;-0.742
1618142391.287;2021-04-11T14:59:51.287;-0.742
1618142392.287;2021-04-11T14:59:52.287;-0.742
1618142393.287;2021-04-11T14:59:53.287;-0.742
1618142394.287;2021-04-11T14:59:54.287;-0.742
1618142395.287;2021-04-11T14:59:55.287;-0.742
1618142396.287;2021-04-11T14:59:56.287;-0.742
1618142397.287;2021-04-11T14:59:57.287;-0.742
1618142398.287;2021-04-11T14:59:58.287;-0.742
1618142399.287;2021-04-11T14:59:59.287;-0.664
1618142400.287;2021-04-11T15:00:00.287;-0.742
1618142401.287;2021-04-11T15:00:01.287;-0.664
1618142402.287;2021-04-11T15:00:02.287;-0.742
1618142403.287;2021-04-11T15:00:03.287;-0.742
1618142404.287;2021-04-11T15:00:04.287;-0.742
1618142405.287;2021-04-11T15:00:05.287;-0.742
1618142406.287;2021-04-11T15:00:06.287;-0.742
1618142407.287;2021-04-11T15:00:07.287;-0.742
1618142408.287;2021-04-11T15:00:08.287;-0.742
1618142409.287;2021-04-11T15:00:09.287;-0.742
1618142410.287;2021-04-11T15:00:10.287;-0.742
1618142411.287;2021-04-11T15:00:11.287;-0.742
1618142412.287;2021-04-11T15:00:12.287;-0.742
1618142413.287;2021-04-11T15:00:13.287;-0.742
1618142414.287;2021-04-11T15:00:14.287;-0.742
1618142415.287;2021-04-11T15:00:15.287;-0.664
1618142416.287;2021-04-11T15:00:16.287;-0.742
1618142417.287;2021-04-11T15:00:17.287;-0.742
1618142418.287;2021-04-11T15:00:18.287;-0.742
1618142419.287;2021-04-11T15:00:19.287;-0.742
1618142420.287;2021-04-11T15:00:20.287;-0.742
1618142421.287;2021-04-11T15:00:21.287;-0.664
1618142422.287;2021-04-11T15:00:22.287;-0.742
1618142423.287;2021-04-11T15:00:23.287;-0.742
1618142424.287;2021-04-11T15:00:24.287;-0.742
1618142425.287;2021-04-11T15:00:25.287;-0.742
1618142426.287;2021-04-11T15:00:26.287;-0.742
1618142427.287;2021-04-11T15:00:27.287;-0.742
1618142428.287;2021-04-11T15:00:28.287;-0.742
1618142429.287;2021-04-11T15:00:29.287;-0.742
1618142430.287;2021-04-11T15:00:30.287;-0.742
1618142431.287;2021-04-11T15:00:31.287;-0.742
1618142432.287;2021-04-11T15:00:32.287;-0.742
1618142433.287;2021-04-11T15:00:33.287;-0.742
1618142434.287;2021-04-11T15:00:34.287;-0.742
1618142435.287;2021-04-11T15:00:35.287;-0.742
1618142436.287;2021-04-11T15:00:36.287;-0.742
1618142437.287;2021-04-11T15:00:37.287;-0.742
1618142438.287;2021-04-11T15:00:38.287;-0.742
1618142439.287;2021-04-11T15:00:39.287;-0.742
1618142440.287;2021-04-11T15:00:40.287;-0.742
1618142441.287;2021-04-11T15:00:41.287;-0.742
1618142442.287;2021-04-11T15:00:42.287;-0.742
1618142443.287;2021-04-11T15:00:43.287;-0.664
1618142444.287;2021-04-11T15:00:44.287;-0.742
1618142445.287;2021-04-11T15:00:45.287;-0.742
1618142446.287;2021-04-11T15:00:46.287;-0.742
1618142447.287;2021-04-11T15:00:47.287;-0.742
1618142448.287;2021-04-11T15:00:48.287;-0.742
1618142449.287;2021-04-11T15:00:49.287;-0.742
1618142450.287;2021-04-11T15:00:50.287;-0.664
1618142451.287;2021-04-11T15:00:51.287;-0.742
1618142452.287;2021-04-11T15:00:52.287;-0.742
1618142453.287;2021-04-11T15:00:53.287;-0.742
1618142454.287;2021-04-11T15:00:54.287;-0.742
1618142455.287;2021-04-11T15:00:55.287;-0.664
1618142456.287;2021-04-11T15:00:56.287;-0.742
1618142457.287;2021-04-11T15:00:57.287;-0.742
1618142458.287;2021-04-11T15:00:58.287;-0.742
1618142459.287;2021-04-11T15:00:59.287;-0.742
1618142460.287;2021-04-11T15:01:00.287;-0.742
1618142461.287;2021-04-11T15:01:01.287;-0.742
1618142462.287;2021-04-11T15:01:02.287;-0.742
1618142463.287;2021-04-11T15:01:03.287;-0.742
1618142464.287;2021-04-11T15:01:04.287;-0.742
1618142465.287;2021-04-11T15:01:05.287;-0.742
1618142466.287;2021-04-11T15:01:06.287;-0.742
1618142467.287;2021-04-11T15:01:07.287;-0.742
1618142468.287;2021-04-11T15:01:08.287;-0.742
1618142469.287;2021-04-11T15:01:09.287;-0.742
1618142470.287;2021-04-11T15:01:10.287;-0.742
1618142471.287;2021-04-11T15:01:11.287;-0.742
1618142472.287;2021-04-11T15:01:12.287;-0.742
1618142473.287;2021-04-11T15:01:13.287;-0.742
1618142474.287;2021-04-11T15:01:14.287;-0.742
1618142475.287;2021-04-11T15:01:15.287;-0.742
1618142476.287;2021-04-11T15:01:16.287;-0.742
1618142477.287;2021-04-11T15:01:17.287;-0.742
1618142478.287;2021-04-11T15:01:18.287;-0.742
1618142479.287;2021-04-11T15:01:19.287;-0.664
1618142480.287;2021-04-11T15:01:20.287;-0.742
1618142481.287;2021-04-11T15:01:21.287;-0.742
1618142482.287;2021-04-11T15:01:22.287;-0.742
1618142483.287;2021-04-11T15:01:23.287;-0.742
1618142484.287;2021-04-11T15:01:24.287;-0.742
1618142485.287;2021-04-11T15:01:25.287;-0.742
1618142486.287;2021-04-11T15:01:26.287;-0.742
1618142487.287;2021-04-11T15:01:27.287;-0.742
1618142488.287;2021-04-11T15:01:28.287;-0.742
1618142489.287;2021-04-11T15:01:29.287;-0.742
1618142490.287;2021-04-11T15:01:30.287;-0.742
1618142491.287;2021-04-11T15:01:31.287;-0.742
1618142492.287;2021-04-11T15:01:32.287;-0.742
1618142493.287;2021-04-11T15:01:33.287;-0.742
1618142494.287;2021-04-11T15:01:34.287;-0.742
1618142495.287;2021-04-11T15:01:35.287;-0.742
1618142496.287;2021-04-11T15:01:36.287;-0.742
1618142497.287;2021-04-11T15:01:37.287;-0.742
1618142498.287;2021-04-11T15:01:38.287;-0.742
1618142499.287;2021-04-11T15:01:39.287;-0.742
1618142500.287;2021-04-11T15:01:40.287;-0.742
1618142501.287;2021-04-11T15:01:41.287;-0.742
1618142502.287;2021-04-11T15:01:42.287;-0.742
1618142503.287;2021-04-11T15:01:43.287;-0.742
1618142504.287;2021-04-11T15:01:44.287;-0.742
1618142505.287;2021-04-11T15:01:45.287;-0.742
1618142506.287;2021-04-11T15:01:46.287;-0.742
1618142507.287;2021-04-11T15:01:47.287;-0.742
1618142508.287;2021-04-11T15:01:48.287;-0.742
1618142509.287;2021-04-11T15:01:49.287;-0.742
1618142510.287;2021-04-11T15:01:50.287;-0.742
1618142511.287;2021-04-11T15:01:51.287;-0.742
1618142512.287;2021-04-11T15:01:52.287;-0.742
1618142513.287;2021-04-11T15:01:53.287;-0.742
1618142514.287;2021-04-11T15:01:54.287;-0.742
1618142515.287;2021-04-11T15:01:55.287;-0.742
1618142516.287;2021-04-11T15:01:56.287;-0.742
1618142517.287;2021-04-11T15:01:57.287;-0.742
1618142518.287;2021-04-11T15:01:58.287;-0.742
1618142519.287;2021-04-11T15:01:59.287;-0.742
1618142520.287;2021-04-11T15:02:00.287;-0.742
1618142521.287;2021-04-11T15:02:01.287;-0.742
1618142522.287;2021-04-11T15:02:02.287;-0.742
1618142523.287;2021-04-11T15:02:03.287;-0.742
1618142524.287;2021-04-11T15:02:04.287;-0.742
1618142525.287;2021-04-11T15:02:05.287;-0.742
1618142526.287;2021-04-11T15:02:06.287;-0.742
1618142527.287;2021-04-11T15:02:07.287;-0.742
1618142528.287;2021-04-11T15:02:08.287;-0.742
1618142529.287;2021-04-11T15:02:09.287;-0.742
1618142530.287;2021-04-11T15:02:10.287;-0.742
1618142531.287;2021-04-11T15:02:11.287;-0.742
1618142532.287;2021-04-11T15:02:12.287;-0.742
1618142533.287;2021-04-11T15:02:13.287;-0.742
1618142534.287;2021-04-11T15:02:14.287;-0.742
1618142535.287;2021-04-11T15:02:15.287;-0.742
1618142536.287;2021-04-11T15:02:16.287;-0.742
1618142537.287;2021-04-11T15:02:17.287;-0.742
1618142538.287;2021-04-11T15:02:18.287;-0.742
1618142539.287;2021-04-11T15:02:19.287;-0.742
1618142540.287;2021-04-11T15:02:20.287;-0.742
1618142541.287;2021-04-11T15:02:21.287;-0.742
1618142542.287;2021-04-11T15:02:22.287;-0.742
1618142543.287;2021-04-11T15:02:23.287;-0.742
1618142544.287;2021-04-11T15:02:24.287;-0.742
1618142545.287;2021-04-11T15:02:25.287;-0.742
1618142546.287;2021-04-11T15:02:26.287;-0.742
1618142547.287;2021-04-11T15:02:27.287;-0.742
1618142548.287;2021-04-11T15:02:28.287;-0.742
1618142549.287;2021-04-11T15:02:29.287;-0.742
1618142550.287;2021-04-11T15:02:30.287;-0.742
1618142551.287;2021-04-11T15:02:31.287;-0.742
1618142552.287;2021-04-11T15:02:32.287;-0.742
1618142553.287;2021-04-11T15:02:33.287;-0.742
1618142554.287;2021-04-11T15:02:34.287;-0.742
1618142555.287;2021-04-11T15:02:35.287;-0.742
1618142556.287;2021-04-11T15:02:36.287;-0.742
1618142557.287;2021-04-11T15:02:37.287;-0.742
1618142558.287;2021-04-11T15:02:38.287;-0.742
1618142559.287;2021-04-11T15:02:39.287;-0.664
1618142560.287;2021-04-11T15:02:40.287;-0.742
1618142561.287;2021-04-11T15:02:41.287;-0.742
1618142562.287;2021-04-11T15:02:42.287;-0.742
1618142563.287;2021-04-11T15:02:43.287;-0.742
1618142564.287;2021-04-11T15:02:44.287;-0.742
1618142565.287;2021-04-11T15:02:45.287;-0.742
1618142566.287;2021-04-11T15:02:46.287;-0.742
1618142567.287;2021-04-11T15:02:47.287;-0.742
1618142568.287;2021-04-11T15:02:48.287;-0.742
1618142569.287;2021-04-11T15:02:49.287;-0.742
1618142570.287;2021-04-11T15:02:50.287;-0.742
1618142571.287;2021-04-11T15:02:51.287;-0.742
1618142572.287;2021-04-11T15:02:52.287;-0.742
1618142573.287;2021-04-11T15:02:53.287;-0.742
1618142574.287;2021-04-11T15:02:54.287;-0.742
1618142575.287;2021-04-11T15:02:55.287;-0.742
1618142576.287;2021-04-11T15:02:56.287;-0.742
1618142577.287;2021-04-11T15:02:57.287;-0.742
1618142578.287;2021-04-11T15:02:58.287;-0.742
1618142579.287;2021-04-11T15:02:59.287;-0.742
1618142580.287;2021-04-11T15:03:00.287;-0.664
1618142581.287;2021-04-11T15:03:01.287;-0.742
1618142582.287;2021-04-11T15:03:02.287;-0.742
1618142583.287;2021-04-11T15:03:03.287;-0.742
1618142584.287;2021-04-11T15:03:04.287;-0.742
1618142585.287;2021-04-11T15:03:05.287;-0.742
1618142586.287;2021-04-11T15:03:06.287;-0.742
1618142587.287;2021-04-11T15:03:07.287;-0.742
1618142588.287;2021-04-11T15:03:08.287;-0.742
1618142589.287;2021-04-11T15:03:09.287;-0.742
1618142590.287;2021-04-11T15:03:10.287;-0.742
1618142591.287;2021-04-11T15:03:11.287;-0.742
1618142592.287;2021-04-11T15:03:12.287;-0.742
1618142593.287;2021-04-11T15:03:13.287;-0.742
1618142594.287;2021-04-11T15:03:14.287;-0.742
1618142595.287;2021-04-11T15:03:15.287;-0.742
1618142596.287;2021-04-11T15:03:16.287;-0.742
1618142597.287;2021-04-11T15:03:17.287;-0.742
1618142598.287;2021-04-11T15:03:18.287;-0.664
1618142599.287;2021-04-11T15:03:19.287;-0.742
1618142600.287;2021-04-11T15:03:20.287;-0.742
1618142601.287;2021-04-11T15:03:21.287;-0.742
1618142602.287;2021-04-11T15:03:22.287;-0.742
1618142603.287;2021-04-11T15:03:23.287;-0.742
1618142604.287;2021-04-11T15:03:24.287;-0.742
1618142605.287;2021-04-11T15:03:25.287;-0.742
1618142606.287;2021-04-11T15:03:26.287;-0.742
1618142607.287;2021-04-11T15:03:27.287;-0.742
1618142608.287;2021-04-11T15:03:28.287;-0.742
1618142609.287;2021-04-11T15:03:29.287;-0.742
1618142610.287;2021-04-11T15:03:30.287;-0.742
1618142611.287;2021-04-11T15:03:31.287;-0.742
1618142612.287;2021-04-11T15:03:32.287;-0.742
1618142613.287;2021-04-11T15:03:33.287;-0.742
1618142614.287;2021-04-11T15:03:34.287;-0.742
1618142615.287;2021-04-11T15:03:35.287;-0.742
1618142616.287;2021-04-11T15:03:36.287;-0.742
1618142617.287;2021-04-11T15:03:37.287;-0.742
1618142618.287;2021-04-11T15:03:38.287;-0.742
1618142619.287;2021-04-11T15:03:39.287;-0.742
1618142620.287;2021-04-11T15:03:40.287;-0.742
1618142621.287;2021-04-11T15:03:41.287;-0.742
1618142622.287;2021-04-11T15:03:42.287;-0.742
1618142623.287;2021-04-11T15:03:43.287;-0.742
1618142624.287;2021-04-11T15:03:44.287;-0.742
1618142625.287;2021-04-11T15:03:45.287;-0.742
1618142626.287;2021-04-11T15:03:46.287;-0.742
1618142627.287;2021-04-11T15:03:47.287;-0.742
1618142628.287;2021-04-11T15:03:48.287;-0.742
1618142629.287;2021-04-11T15:03:49.287;-0.742
1618142630.287;2021-04-11T15:03:50.287;-0.742
1618142631.287;2021-04-11T15:03:51.287;-0.742
1618142632.287;2021-04-11T15:03:52.287;-0.742
1618142633.287;2021-04-11T15:03:53.287;-0.742
1618142634.287;2021-04-11T15:03:54.287;-0.742
1618142635.287;2021-04-11T15:03:55.287;-0.742
1618142636.287;2021-04-11T15:03:56.287;-0.742
1618142637.287;2021-04-11T15:03:57.287;-0.742
1618142638.287;2021-04-11T15:03:58.287;-0.664
1618142639.287;2021-04-11T15:03:59.287;-0.742
1618142640.287;2021-04-11T15:04:00.287;-0.742
1618142641.287;2021-04-11T15:04:01.287;-0.742
1618142642.287;2021-04-11T15:04:02.287;-0.742
1618142643.287;2021-04-11T15:04:03.287;-0.742
1618142644.287;2021-04-11T15:04:04.287;-0.742
1618142645.287;2021-04-11T15:04:05.287;-0.742
1618142646.287;2021-04-11T15:04:06.287;-0.742
1618142647.287;2021-04-11T15:04:07.287;-0.742
1618142648.287;2021-04-11T15:04:08.287;-0.742
1618142649.287;2021-04-11T15:04:09.287;-0.742
1618142650.287;2021-04-11T15:04:10.287;-0.664
1618142651.287;2021-04-11T15:04:11.287;-0.742
1618142652.287;2021-04-11T15:04:12.287;-0.742
1618142653.287;2021-04-11T15:04:13.287;-0.742
1618142654.287;2021-04-11T15:04:14.287;-0.742
1618142655.287;2021-04-11T15:04:15.287;-0.742
1618142656.287;2021-04-11T15:04:16.287;-0.742
1618142657.287;2021-04-11T15:04:17.287;-0.742
1618142658.287;2021-04-11T15:04:18.287;-0.742
1618142659.287;2021-04-11T15:04:19.287;-0.742
1618142660.287;2021-04-11T15:04:20.287;-0.664
1618142661.287;2021-04-11T15:04:21.287;-0.742
1618142662.287;2021-04-11T15:04:22.287;-0.742
1618142663.287;2021-04-11T15:04:23.287;-0.742
1618142664.287;2021-04-11T15:04:24.287;-0.742
1618142665.287;2021-04-11T15:04:25.287;-0.742
1618142666.287;2021-04-11T15:04:26.287;-0.742
1618142667.287;2021-04-11T15:04:27.287;-0.742
1618142668.287;2021-04-11T15:04:28.287;-0.742
1618142669.287;2021-04-11T15:04:29.287;-0.742
1618142670.287;2021-04-11T15:04:30.287;-0.742
1618142671.287;2021-04-11T15:04:31.287;-0.742
1618142672.287;2021-04-11T15:04:32.287;-0.742
1618142673.287;2021-04-11T15:04:33.287;-0.742
1618142674.287;2021-04-11T15:04:34.287;-0.742
1618142675.287;2021-04-11T15:04:35.287;-0.742
1618142676.287;2021-04-11T15:04:36.287;-0.742
1618142677.287;2021-04-11T15:04:37.287;-0.742
1618142678.287;2021-04-11T15:04:38.287;-0.742
1618142679.287;2021-04-11T15:04:39.287;-0.742
1618142680.287;2021-04-11T15:04:40.287;-0.742
1618142681.287;2021-04-11T15:04:41.287;-0.742
1618142682.287;2021-04-11T15:04:42.287;-0.742
1618142683.287;2021-04-11T15:04:43.287;-0.742
1618142684.287;2021-04-11T15:04:44.287;-0.742
1618142685.287;2021-04-11T15:04:45.287;-0.742
1618142686.287;2021-04-11T15:04:46.287;-0.742
1618142687.287;2021-04-11T15:04:47.287;-0.742
1618142688.287;2021-04-11T15:04:48.287;-0.742
1618142689.287;2021-04-11T15:04:49.287;-0.742
1618142690.287;2021-04-11T15:04:50.287;-0.742
1618142691.287;2021-04-11T15:04:51.287;-0.742
1618142692.287;2021-04-11T15:04:52.287;-0.742
1618142693.287;2021-04-11T15:04:53.287;-0.742
1618142694.287;2021-04-11T15:04:54.287;-0.742
1618142695.287;2021-04-11T15:04:55.287;-0.742
1618142696.287;2021-04-11T15:04:56.287;-0.742
1618142697.287;2021-04-11T15:04:57.287;-0.742
1618142698.287;2021-04-11T15:04:58.287;-0.742
1618142699.287;2021-04-11T15:04:59.287;-0.742
1618142700.287;2021-04-11T15:05:00.287;-0.742
1618142701.287;2021-04-11T15:05:01.287;-0.742
1618142702.287;2021-04-11T15:05:02.287;-0.742
1618142703.287;2021-04-11T15:05:03.287;-0.742
1618142704.287;2021-04-11T15:05:04.287;-0.742
1618142705.287;2021-04-11T15:05:05.287;-0.742
1618142706.287;2021-04-11T15:05:06.287;-0.742
1618142707.287;2021-04-11T15:05:07.287;-0.742
1618142708.287;2021-04-11T15:05:08.287;-0.742
1618142709.287;2021-04-11T15:05:09.287;-0.742
1618142710.287;2021-04-11T15:05:10.287;-0.742
1618142711.287;2021-04-11T15:05:11.287;-0.742
1618142712.287;2021-04-11T15:05:12.287;-0.742
1618142713.287;2021-04-11T15:05:13.287;-0.742
1618142714.287;2021-04-11T15:05:14.287;-0.742
1618142715.287;2021-04-11T15:05:15.287;-0.742
1618142716.287;2021-04-11T15:05:16.287;-0.742
1618142717.287;2021-04-11T15:05:17.287;-0.742
1618142718.287;2021-04-11T15:05:18.287;-0.742
1618142719.287;2021-04-11T15:05:19.287;-0.742
1618142720.287;2021-04-11T15:05:20.287;-0.742
1618142721.287;2021-04-11T15:05:21.287;-0.742
1618142722.287;2021-04-11T15:05:22.287;-0.742
1618142723.287;2021-04-11T15:05:23.287;-0.742
1618142724.287;2021-04-11T15:05:24.287;-0.742
1618142725.287;2021-04-11T15:05:25.287;-0.742
1618142726.287;2021-04-11T15:05:26.287;-0.664
1618142727.287;2021-04-11T15:05:27.287;-0.742
1618142728.287;2021-04-11T15:05:28.287;-0.742
1618142729.287;2021-04-11T15:05:29.287;-0.742
1618142730.287;2021-04-11T15:05:30.287;-0.742
1618142731.287;2021-04-11T15:05:31.287;-0.742
